"TIME_IN","COUNTRY","CITY","ADDRESS_CLEAN","LAT","LNG"
"2016-01-18 14:26:50","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-18 21:42:52","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-01-18 23:59:23","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2016-01-19 05:49:22","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-01-19 08:34:11","中国","香港市","中国%20香港市",22.2935859932797,114.186124102571
"2016-01-19 09:44:30","澳大利亚","墨尔本市","澳大利亚%20墨尔本市",37.543317132551,121.418709086603
"2016-01-19 10:38:08","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-19 14:52:06","新加坡","新加坡市","新加坡%20新加坡市",26.2583235319023,105.961714302087
"2016-01-19 15:10:54","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2016-01-19 17:50:07","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-01-20 00:16:09","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-01-20 10:03:05","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-20 17:23:13","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-01-21 07:47:12","中国","郑州市","中国%20郑州市",34.7566100641403,113.649643849864
"2016-01-21 13:44:12","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-21 21:59:06","中国","北京","中国%20北京",39.9299857780802,116.395645037879
"2016-01-25 09:28:34","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-01-26 08:29:47","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2016-01-26 15:56:57","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-26 16:11:24","英国","伦敦市","英国%20伦敦市",22.3202248309167,114.181898832775
"2016-01-26 20:04:59","中国","济南市","中国%20济南市",36.6827847271614,117.02496706629
"2016-01-26 22:53:30","中国","渭南市","中国%20渭南市",34.5023579758288,109.48393269658
"2016-01-27 08:45:27","美国","芝加哥","美国%20芝加哥",40.6835116151438,122.261387331503
"2016-01-28 07:47:44","美国","泽西市市","美国%20泽西市市",40.6835116151438,122.261387331503
"2016-01-28 09:59:43","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-30 02:34:47","美国","纽约市","美国%20纽约市",22.5536733159771,114.139447249982
"2016-01-30 20:33:11","中国","河北市","中国%20河北市",39.1731489339242,117.220296765077
"2016-02-01 09:47:08","中国","武汉","中国%20武汉",30.5810841269208,114.316200102681
"2016-02-01 10:53:56","中国","武汉市","中国%20武汉市",30.5810841269208,114.316200102681
"2016-02-02 13:37:16","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2016-02-03 14:36:35","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-02-03 21:15:16","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-02-08 04:59:07","美国","北卡罗来纳州教堂山","美国%20北卡罗来纳州教堂山",40.6835116151438,122.261387331503
"2016-02-08 07:54:14","美国","上海市","美国%20上海市",31.2491617100151,121.487899485695
"2016-02-08 22:06:03","中国","新疆市","中国%20新疆市",36.0645697330627,103.849930865706
"2016-02-11 13:19:10","中国","贵阳市","中国%20贵阳市",26.6299067414409,106.709177096176
"2016-02-11 14:25:49","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-02-11 21:08:22","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-02-12 13:30:50","中国","长沙市","中国%20长沙市",28.2134782308532,112.97935278765
"2016-02-14 09:21:04","中国","山东市","中国%20山东市",36.0992899297283,118.527663392878
"2016-02-15 09:48:50","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2016-02-15 10:43:23","中国","天津市","中国%20天津市",39.1439299033101,117.210813091553
"2016-02-15 11:29:30","中国","杭州市","中国%20杭州市",30.2592444615361,120.21937541572
"2016-02-15 17:22:05","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-16 09:48:33","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-16 11:49:49","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-17 09:10:37","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-02-17 17:05:36","中国","天津市","中国%20天津市",39.1439299033101,117.210813091553
